codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_elemento_despesa,nome_elemento_despesa,valor_total_fixado
048,201800,30,30  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,5000.0
048,201800,30,30  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,25500.0
048,201800,30,30  ,33909100,Sentencas Judiciais,40000.0
048,201800,30,30  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,30,30  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,30,30  ,44905200,Equipamentos e Material Permanente,10000.0
048,201800,31,31  ,31900100,Aposentadorias  Reserva Remunerada e Reformas,70000.0
048,201800,31,31  ,31900300,Pensoes,52000.0
048,201800,31,31  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1200000.0
048,201800,31,31  ,31901300,Obrigacoes Patronais,300000.0
048,201800,31,31  ,31909100,Sentencas Judiciais,50000.0
048,201800,31,31  ,31909200,Despesas de Exercicios Anteriores,2000.0
048,201800,31,31  ,31909400,Indenizacoes Restituicoes Trabalhistas,2000.0
048,201800,31,31  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,2000.0
048,201800,31,31  ,33901400,Diarias - Pessoal Civil,5000.0
048,201800,31,31  ,33903000,Material de Consumo,60000.0
048,201800,31,31  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,12000.0
048,201800,31,31  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,180000.0
048,201800,31,31  ,33909100,Sentencas Judiciais,40000.0
048,201800,31,31  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,31,31  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,31,31  ,44905200,Equipamentos e Material Permanente,60000.0
048,201800,32,32  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,380000.0
048,201800,32,32  ,31901300,Obrigacoes Patronais,114000.0
048,201800,32,32  ,31909100,Sentencas Judiciais,50000.0
048,201800,32,32  ,33901400,Diarias - Pessoal Civil,5000.0
048,201800,32,32  ,33903000,Material de Consumo,30000.0
048,201800,32,32  ,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,80000.0
048,201800,32,32  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,114000.0
048,201800,32,32  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,327000.0
048,201800,32,32  ,33909100,Sentencas Judiciais,40000.0
048,201800,32,32  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,201800,32,32  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,32,32  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,32,32  ,44905100,Obras e Instalacoes,200000.0
048,201800,32,32  ,44905200,Equipamentos e Material Permanente,22000.0
048,201800,33,33  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,160000.0
048,201800,33,33  ,31901300,Obrigacoes Patronais,48000.0
048,201800,33,33  ,31909100,Sentencas Judiciais,50000.0
048,201800,33,33  ,33504100,Contribuicoes,50000.0
048,201800,33,33  ,33901400,Diarias - Pessoal Civil,5000.0
048,201800,33,33  ,33903000,Material de Consumo,95000.0
048,201800,33,33  ,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,55000.0
048,201800,33,33  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,35000.0
048,201800,33,33  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,735000.0
048,201800,33,33  ,33909100,Sentencas Judiciais,40000.0
048,201800,33,33  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,201800,33,33  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,33,33  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,33,33  ,44304200,Auxilios,307255.23
048,201800,33,33  ,44905100,Obras e Instalacoes,650000.0
048,201800,33,33  ,44905200,Equipamentos e Material Permanente,35000.0
048,201800,34,34  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,2000000.0
048,201800,34,34  ,31901300,Obrigacoes Patronais,600000.0
048,201800,34,34  ,31909100,Sentencas Judiciais,50000.0
048,201800,34,34  ,31909200,Despesas de Exercicios Anteriores,425000.0
048,201800,34,34  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,160000.0
048,201800,34,34  ,32902100,Juros sobre a Divida por Contrato,30000.0
048,201800,34,34  ,33901400,Diarias - Pessoal Civil,10000.0
048,201800,34,34  ,33903000,Material de Consumo,35000.0
048,201800,34,34  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,160000.0
048,201800,34,34  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,900000.0
048,201800,34,34  ,33904700,Obrigacoes Tributarias e Contributivas,900000.0
048,201800,34,34  ,33909100,Sentencas Judiciais,40000.0
048,201800,34,34  ,33909200,Despesas de Exercicios Anteriores,135000.0
048,201800,34,34  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,34,34  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,34,34  ,44905200,Equipamentos e Material Permanente,20000.0
048,201800,34,34  ,46907100,Principal da Divida Contratual Resgatado,2900000.0
048,201800,34,34  ,99999900,Reserva de Contingencia,900000.0
048,201800,35,35  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,800000.0
048,201800,35,35  ,31901300,Obrigacoes Patronais,450000.0
048,201800,35,35  ,31909100,Sentencas Judiciais,50000.0
048,201800,35,35  ,33901400,Diarias - Pessoal Civil,70000.0
048,201800,35,35  ,33903000,Material de Consumo,15000.0
048,201800,35,35  ,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,7000.0
048,201800,35,35  ,33903300,Passagens e Despesas com Locomocao,2000.0
048,201800,35,35  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,291000.0
048,201800,35,35  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,302000.0
048,201800,35,35  ,33909100,Sentencas Judiciais,20000.0
048,201800,35,35  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,201800,35,35  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,35,35  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,35,35  ,44905100,Obras e Instalacoes,60000.0
048,201800,35,35  ,44905200,Equipamentos e Material Permanente,60000.0
048,201800,36,36  ,31900400,Contratacao por Tempo Determinado,100000.0
048,201800,36,36  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1000000.0
048,201800,36,36  ,31901300,Obrigacoes Patronais,250000.0
048,201800,36,36  ,31909100,Sentencas Judiciais,50000.0
048,201800,36,36  ,31909200,Despesas de Exercicios Anteriores,15000.0
048,201800,36,36  ,33901400,Diarias - Pessoal Civil,20000.0
048,201800,36,36  ,33903000,Material de Consumo,25000.0
048,201800,36,36  ,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,100000.0
048,201800,36,36  ,33903200,Material  Bem ou Servico para Distribuicao Gratuita,30000.0
048,201800,36,36  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
048,201800,36,36  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,100000.0
048,201800,36,36  ,33909100,Sentencas Judiciais,20000.0
048,201800,36,36  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,201800,36,36  ,33909300,Indenizacoes e Restituicoes,10000.0
048,201800,36,36  ,33909400,Indenizacoes e Restituicoes Trabalhistas,10000.0
048,201800,36,36  ,44905200,Equipamentos e Material Permanente,20000.0
048,201800,36,36  ,44906100,Aquisicao de Imoveis,25000.0
