codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_elemento_despesa,nome_elemento_despesa,valor_total_fixado
048,201000,05,05  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,05,05  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201000,06,06  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,1000
048,201000,06,06  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,300000
048,201000,06,06  ,31901300,OBRIGACOES PATRONAIS,80000
048,201000,06,06  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201000,06,06  ,33901400,DIARIAS - CIVIL,15000
048,201000,06,06  ,33903000,MATERIAL DE CONSUMO,40000
048,201000,06,06  ,33903500,SERVICOS DE CONSULTORIA,1000
048,201000,06,06  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,10000
048,201000,06,06  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,500000
048,201000,06,06  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,218000
048,201000,06,06  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201000,06,06  ,33909300,INDENIZACOES E RESTITUICOES,1000
048,201000,06,06  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,20000
048,201000,06,06  ,46907100,PRINCIPAL DA DIVIDA CONTRATUAL RESGATADO,1000000
048,201000,07,07  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,91000
048,201000,07,07  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,406000
048,201000,07,07  ,31901300,OBRIGACOES PATRONAIS,96500
048,201000,07,07  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,2000
048,201000,07,07  ,33504300,SUBVENCOES SOCIAIS,1000
048,201000,07,07  ,33901400,DIARIAS - CIVIL,20000
048,201000,07,07  ,33903000,MATERIAL DE CONSUMO,354000
048,201000,07,07  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,4000
048,201000,07,07  ,33903200,MATERIAL DE DISTRIBUICAO GRATUITA,28000
048,201000,07,07  ,33903500,SERVICOS DE CONSULTORIA,1000
048,201000,07,07  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,288000
048,201000,07,07  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,863000
048,201000,07,07  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,7000
048,201000,07,07  ,33909300,INDENIZACOES E RESTITUICOES,1000
048,201000,07,07  ,44905100,OBRAS E INSTALACOES,238500
048,201000,07,07  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,84000
048,201000,07,07  ,44906100,AQUISICAO DE IMOVEIS,5000
048,201000,08,08  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,56000
048,201000,08,08  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,590000
048,201000,08,08  ,31901300,OBRIGACOES PATRONAIS,90000
048,201000,08,08  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201000,08,08  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,20000
048,201000,08,08  ,33901400,DIARIAS - CIVIL,20000
048,201000,08,08  ,33903000,MATERIAL DE CONSUMO,265000
048,201000,08,08  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,10000
048,201000,08,08  ,33903200,MATERIAL DE DISTRIBUICAO GRATUITA,5000
048,201000,08,08  ,33903500,SERVICOS DE CONSULTORIA,3000
048,201000,08,08  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,262000
048,201000,08,08  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,1190000
048,201000,08,08  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,20000
048,201000,08,08  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,7000
048,201000,08,08  ,44905100,OBRAS E INSTALACOES,355000
048,201000,08,08  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,122000
048,201000,08,08  ,44906100,AQUISICAO DE IMOVEIS,5000
048,201000,09,09  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,4879000
048,201000,09,09  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,5225000
048,201000,09,09  ,31901300,OBRIGACOES PATRONAIS,1439000
048,201000,09,09  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,89000
048,201000,09,09  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,10000
048,201000,09,09  ,32909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,09,09  ,33901400,DIARIAS - CIVIL,59000
048,201000,09,09  ,33903000,MATERIAL DE CONSUMO,1320000
048,201000,09,09  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,1000
048,201000,09,09  ,33903200,MATERIAL DE DISTRIBUICAO GRATUITA,2000
048,201000,09,09  ,33903500,SERVICOS DE CONSULTORIA,2000
048,201000,09,09  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,395000
048,201000,09,09  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,4080000
048,201000,09,09  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,50000
048,201000,09,09  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,143000
048,201000,09,09  ,44905100,OBRAS E INSTALACOES,100000
048,201000,09,09  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,28000
048,201000,09,09  ,44906100,AQUISICAO DE IMOVEIS,2000000
048,201000,10,10  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201000,10,10  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,300000
048,201000,10,10  ,31901300,OBRIGACOES PATRONAIS,60000
048,201000,10,10  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201000,10,10  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,5000
048,201000,10,10  ,33901400,DIARIAS - CIVIL,10000
048,201000,10,10  ,33903000,MATERIAL DE CONSUMO,320000
048,201000,10,10  ,33903500,SERVICOS DE CONSULTORIA,1000
048,201000,10,10  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,330000
048,201000,10,10  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,1750000
048,201000,10,10  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,1000
048,201000,10,10  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,100000
048,201000,10,10  ,44905100,OBRAS E INSTALACOES,1570000
048,201000,10,10  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,20000
048,201000,10,10  ,44906100,AQUISICAO DE IMOVEIS,20000
048,201000,11,11  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,1000
048,201000,11,11  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,120000
048,201000,11,11  ,31901300,OBRIGACOES PATRONAIS,15000
048,201000,11,11  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,11,11  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,2000
048,201000,11,11  ,33901400,DIARIAS - CIVIL,10000
048,201000,11,11  ,33903000,MATERIAL DE CONSUMO,30000
048,201000,11,11  ,33903500,SERVICOS DE CONSULTORIA,5000
048,201000,11,11  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,65000
048,201000,11,11  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,425000
048,201000,11,11  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,11,11  ,44905100,OBRAS E INSTALACOES,550000
048,201000,11,11  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,2000
048,201000,11,11  ,44906100,AQUISICAO DE IMOVEIS,5000
048,201000,12,12  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,1000
048,201000,12,12  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,850000
048,201000,12,12  ,31901300,OBRIGACOES PATRONAIS,120000
048,201000,12,12  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,12,12  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,1000
048,201000,12,12  ,33901400,DIARIAS - CIVIL,5000
048,201000,12,12  ,33901900,AUXILIO FARDAMENTO,3000
048,201000,12,12  ,33903000,MATERIAL DE CONSUMO,30000
048,201000,12,12  ,33903500,SERVICOS DE CONSULTORIA,1000
048,201000,12,12  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,15000
048,201000,12,12  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,30000
048,201000,12,12  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,12,12  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,20000
048,201000,13,13  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,80000
048,201000,13,13  ,31901300,OBRIGACOES PATRONAIS,16000
048,201000,13,13  ,33901400,DIARIAS - CIVIL,2000
048,201000,13,13  ,33903000,MATERIAL DE CONSUMO,57000
048,201000,13,13  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,65000
048,201000,13,13  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,107000
048,201000,13,13  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,13,13  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201000,14,14  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,1000
048,201000,14,14  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,160000
048,201000,14,14  ,31901300,OBRIGACOES PATRONAIS,20000
048,201000,14,14  ,33901400,DIARIAS - CIVIL,5000
048,201000,14,14  ,33903000,MATERIAL DE CONSUMO,18000
048,201000,14,14  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,18000
048,201000,14,14  ,33903200,MATERIAL DE DISTRIBUICAO GRATUITA,10000
048,201000,14,14  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,16000
048,201000,14,14  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,456000
048,201000,14,14  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,3000
048,201000,14,14  ,44905100,OBRAS E INSTALACOES,200000
048,201000,14,14  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,7000
048,201000,15,15  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,790000
048,201000,15,15  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,10380000
048,201000,15,15  ,31901300,OBRIGACOES PATRONAIS,2120000
048,201000,15,15  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,100000
048,201000,15,15  ,31909400,INDENIZACOES E RESTITUICOES TRABALHISTAS,5000
048,201000,15,15  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,5000
048,201000,15,15  ,33901400,DIARIAS - CIVIL,30000
048,201000,15,15  ,33903000,MATERIAL DE CONSUMO,470000
048,201000,15,15  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,365000
048,201000,15,15  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,1445000
048,201000,15,15  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,100000
048,201000,15,15  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,31000
048,201000,15,15  ,44905100,OBRAS E INSTALACOES,400000
048,201000,15,15  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,45000
048,201000,16,16  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,50000
048,201000,16,16  ,31901300,OBRIGACOES PATRONAIS,10000
048,201000,16,16  ,33901400,DIARIAS - CIVIL,5000
048,201000,16,16  ,33903000,MATERIAL DE CONSUMO,1000
048,201000,16,16  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,5000
048,201000,16,16  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,10000
048,201000,16,16  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201000,16,16  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,1000
048,201000,18,18  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,75000
048,201000,18,18  ,31901300,OBRIGACOES PATRONAIS,24000
048,201000,18,18  ,33901400,DIARIAS - CIVIL,10000
048,201000,18,18  ,33903000,MATERIAL DE CONSUMO,10000
048,201000,18,18  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,10000
048,201000,18,18  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,10000
048,201000,18,18  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,10000
048,201000,99,99  ,99999900,RESERVA DE CONTINGENCIA,364000
