codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_elemento_despesa,nome_elemento_despesa,valor_total_fixado
048,202300,07,07  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,07,07  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
048,202300,07,07  ,33901400,Diarias - Pessoal Civil,132000.0
048,202300,07,07  ,33903000,Material de Consumo,790000.0
048,202300,07,07  ,33903200,Material de Distribuicao Gratuita,715000.0
048,202300,07,07  ,33903300,Passagens e Despesas com Locomocao,15000.0
048,202300,07,07  ,33903400,Outras Despesas de Pessoal decorrentes de Contratos de Terceirizacao,10000.0
048,202300,07,07  ,33903500,Servicos de Consultoria,10000.0
048,202300,07,07  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,346000.0
048,202300,07,07  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,1135000.0
048,202300,07,07  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,30000.0
048,202300,07,07  ,33904700,Obrigacoes Tributarias e Contributivas,20000.0
048,202300,07,07  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,440000.0
048,202300,07,07  ,33909100,Sentencas Judiciais,15000.0
048,202300,07,07  ,33909200,Despesas de Exercicios Anteriores,70000.0
048,202300,07,07  ,33909300,Indenizacoes e Restituicoes,5000.0
048,202300,07,07  ,44905100,Obras e Instalacoes,750000.0
048,202300,07,07  ,44905200,Equipamentos e Material Permanente,234000.0
048,202300,07,07  ,44906100,Aquisicao de Imoveis,15000.0
048,202300,08,08  ,31900400,Contratacao por Tempo Determinado,60000.0
048,202300,08,08  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,150000.0
048,202300,08,08  ,31901300,Obrigacoes Patronais,45000.0
048,202300,08,08  ,31909100,Sentencas Judiciais,900000.0
048,202300,08,08  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,08,08  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,08,08  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
048,202300,08,08  ,33504100,Contribuicoes,10000.0
048,202300,08,08  ,33504200,Auxilios,10000.0
048,202300,08,08  ,33504300,Subvencoes Sociais,10000.0
048,202300,08,08  ,33901400,Diarias - Pessoal Civil,60000.0
048,202300,08,08  ,33903000,Material de Consumo,5110000.0
048,202300,08,08  ,33903100,Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras,10000.0
048,202300,08,08  ,33903200,Material de Distribuicao Gratuita,10000.0
048,202300,08,08  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,520000.0
048,202300,08,08  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,8275000.0
048,202300,08,08  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,5000.0
048,202300,08,08  ,33909100,Sentencas Judiciais,10000.0
048,202300,08,08  ,33909200,Despesas de Exercicios Anteriores,20000.0
048,202300,08,08  ,33909300,Indenizacoes e Restituicoes,50000.0
048,202300,08,08  ,44905100,Obras e Instalacoes,1400000.0
048,202300,08,08  ,44905200,Equipamentos e Material Permanente,630000.0
048,202300,08,08  ,44906100,Aquisicao de Imoveis,40000.0
048,202300,09,09  ,31900400,Contratacao por Tempo Determinado,2635000.0
048,202300,09,09  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,11770000.0
048,202300,09,09  ,31901300,Obrigacoes Patronais,2881000.0
048,202300,09,09  ,31909100,Sentencas Judiciais,400000.0
048,202300,09,09  ,31909200,Despesas de Exercicios Anteriores,5000.0
048,202300,09,09  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,5000.0
048,202300,09,09  ,33504100,Contribuicoes,42400000.0
048,202300,09,09  ,33717000,Rateio pela Participacao em Consorcio Publico,1500000.0
048,202300,09,09  ,33901400,Diarias - Pessoal Civil,115000.0
048,202300,09,09  ,33903000,Material de Consumo,3385000.0
048,202300,09,09  ,33903200,Material de Distribuicao Gratuita,20000.0
048,202300,09,09  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,135000.0
048,202300,09,09  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,22630000.0
048,202300,09,09  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,220000.0
048,202300,09,09  ,33908500,Contrato de Gestao,50000.0
048,202300,09,09  ,33909100,Sentencas Judiciais,10000.0
048,202300,09,09  ,33909200,Despesas de Exercicios Anteriores,60000.0
048,202300,09,09  ,33909300,Indenizacoes e Restituicoes,5000.0
048,202300,09,09  ,44905100,Obras e Instalacoes,1000000.0
048,202300,09,09  ,44905200,Equipamentos e Material Permanente,400000.0
048,202300,09,09  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,10,10  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,10,10  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,2990000.0
048,202300,10,10  ,31901300,Obrigacoes Patronais,600000.0
048,202300,10,10  ,31909100,Sentencas Judiciais,10000.0
048,202300,10,10  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,10,10  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,10,10  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
048,202300,10,10  ,33504100,Contribuicoes,10000.0
048,202300,10,10  ,33504200,Auxilios,10000.0
048,202300,10,10  ,33504300,Subvencoes Sociais,10000.0
048,202300,10,10  ,33901400,Diarias - Pessoal Civil,15000.0
048,202300,10,10  ,33903000,Material de Consumo,1620000.0
048,202300,10,10  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,85000.0
048,202300,10,10  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,16250000.0
048,202300,10,10  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,40000.0
048,202300,10,10  ,33904700,Obrigacoes Tributarias e Contributivas,35000.0
048,202300,10,10  ,33909100,Sentencas Judiciais,20000.0
048,202300,10,10  ,33909200,Despesas de Exercicios Anteriores,50000.0
048,202300,10,10  ,33909300,Indenizacoes e Restituicoes,20000.0
048,202300,10,10  ,44905100,Obras e Instalacoes,5750000.0
048,202300,10,10  ,44905200,Equipamentos e Material Permanente,140000.0
048,202300,10,10  ,44906100,Aquisicao de Imoveis,7000.0
048,202300,11,11  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,11,11  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,440000.0
048,202300,11,11  ,31901300,Obrigacoes Patronais,90000.0
048,202300,11,11  ,31909100,Sentencas Judiciais,10000.0
048,202300,11,11  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,11,11  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,11,11  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,1000.0
048,202300,11,11  ,33504100,Contribuicoes,10000.0
048,202300,11,11  ,33504200,Auxilios,10000.0
048,202300,11,11  ,33504300,Subvencoes Sociais,10000.0
048,202300,11,11  ,33901400,Diarias - Pessoal Civil,10000.0
048,202300,11,11  ,33903000,Material de Consumo,70000.0
048,202300,11,11  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,50000.0
048,202300,11,11  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,630000.0
048,202300,11,11  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,30000.0
048,202300,11,11  ,33909100,Sentencas Judiciais,10000.0
048,202300,11,11  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,202300,11,11  ,33909300,Indenizacoes e Restituicoes,10000.0
048,202300,11,11  ,44905100,Obras e Instalacoes,190000.0
048,202300,11,11  ,44905200,Equipamentos e Material Permanente,75000.0
048,202300,11,11  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,13,13  ,31900400,Contratacao por Tempo Determinado,20000.0
048,202300,13,13  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,100000.0
048,202300,13,13  ,31901300,Obrigacoes Patronais,25200.0
048,202300,13,13  ,33504100,Contribuicoes,5000.0
048,202300,13,13  ,33901400,Diarias - Pessoal Civil,5000.0
048,202300,13,13  ,33903000,Material de Consumo,15000.0
048,202300,13,13  ,33903200,Material de Distribuicao Gratuita,2000.0
048,202300,13,13  ,33903300,Passagens e Despesas com Locomocao,2000.0
048,202300,13,13  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,2000.0
048,202300,13,13  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,10000.0
048,202300,13,13  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,1000.0
048,202300,13,13  ,33904300,Subvencoes Sociais,1000.0
048,202300,13,13  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,1000.0
048,202300,13,13  ,44905200,Equipamentos e Material Permanente,9000.0
048,202300,14,14  ,31900400,Contratacao por Tempo Determinado,20000.0
048,202300,14,14  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,100000.0
048,202300,14,14  ,31901300,Obrigacoes Patronais,25200.0
048,202300,14,14  ,33504100,Contribuicoes,5000.0
048,202300,14,14  ,33901400,Diarias - Pessoal Civil,5000.0
048,202300,14,14  ,33903000,Material de Consumo,15000.0
048,202300,14,14  ,33903200,Material de Distribuicao Gratuita,2000.0
048,202300,14,14  ,33903300,Passagens e Despesas com Locomocao,2000.0
048,202300,14,14  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,2000.0
048,202300,14,14  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,10000.0
048,202300,14,14  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,1000.0
048,202300,14,14  ,33904300,Subvencoes Sociais,1000.0
048,202300,14,14  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,1000.0
048,202300,14,14  ,44905200,Equipamentos e Material Permanente,9000.0
048,202300,15,15  ,31900400,Contratacao por Tempo Determinado,17670000.0
048,202300,15,15  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,49980000.0
048,202300,15,15  ,31901300,Obrigacoes Patronais,13530000.0
048,202300,15,15  ,33901400,Diarias - Pessoal Civil,25000.0
048,202300,15,15  ,33903000,Material de Consumo,2580000.0
048,202300,15,15  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,270000.0
048,202300,15,15  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,9100000.0
048,202300,15,15  ,33904700,Obrigacoes Tributarias e Contributivas,25000.0
048,202300,15,15  ,44905100,Obras e Instalacoes,500000.0
048,202300,15,15  ,44905200,Equipamentos e Material Permanente,410000.0
048,202300,16,16  ,31900400,Contratacao por Tempo Determinado,25000.0
048,202300,16,16  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,25000.0
048,202300,16,16  ,31901300,Obrigacoes Patronais,10000.0
048,202300,16,16  ,31909100,Sentencas Judiciais,10000.0
048,202300,16,16  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,16,16  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,16,16  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,1000.0
048,202300,16,16  ,33504100,Contribuicoes,5000.0
048,202300,16,16  ,33504200,Auxilios,5000.0
048,202300,16,16  ,33504300,Subvencoes Sociais,5000.0
048,202300,16,16  ,33901400,Diarias - Pessoal Civil,10000.0
048,202300,16,16  ,33903000,Material de Consumo,25000.0
048,202300,16,16  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,15000.0
048,202300,16,16  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,25000.0
048,202300,16,16  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,5000.0
048,202300,16,16  ,33909100,Sentencas Judiciais,10000.0
048,202300,16,16  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,202300,16,16  ,33909300,Indenizacoes e Restituicoes,10000.0
048,202300,16,16  ,44905200,Equipamentos e Material Permanente,10000.0
048,202300,16,16  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,20,20  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,20,20  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,690000.0
048,202300,20,20  ,31901300,Obrigacoes Patronais,140000.0
048,202300,20,20  ,31909100,Sentencas Judiciais,10000.0
048,202300,20,20  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,20,20  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,20,20  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,1000.0
048,202300,20,20  ,33504100,Contribuicoes,10000.0
048,202300,20,20  ,33504200,Auxilios,10000.0
048,202300,20,20  ,33504300,Subvencoes Sociais,10000.0
048,202300,20,20  ,33901400,Diarias - Pessoal Civil,10000.0
048,202300,20,20  ,33903000,Material de Consumo,80000.0
048,202300,20,20  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,110000.0
048,202300,20,20  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,900000.0
048,202300,20,20  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,15000.0
048,202300,20,20  ,33909100,Sentencas Judiciais,10000.0
048,202300,20,20  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,202300,20,20  ,33909300,Indenizacoes e Restituicoes,10000.0
048,202300,20,20  ,44905200,Equipamentos e Material Permanente,50000.0
048,202300,20,20  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,21,21  ,33504100,Contribuicoes,20000.0
048,202300,21,21  ,33504300,Subvencoes Sociais,20000.0
048,202300,21,21  ,33903000,Material de Consumo,25000.0
048,202300,21,21  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,15000.0
048,202300,21,21  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,15000.0
048,202300,21,21  ,44504200,Auxilios,20000.0
048,202300,21,21  ,44905200,Equipamentos e Material Permanente,10000.0
048,202300,22,22  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,22,22  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,5000.0
048,202300,22,22  ,31901300,Obrigacoes Patronais,3000.0
048,202300,22,22  ,33903000,Material de Consumo,15000.0
048,202300,22,22  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,15000.0
048,202300,22,22  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,15000.0
048,202300,22,22  ,33909200,Despesas de Exercicios Anteriores,5000.0
048,202300,22,22  ,44905200,Equipamentos e Material Permanente,5000.0
048,202300,23,23  ,31900400,Contratacao por Tempo Determinado,35000.0
048,202300,23,23  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,45000.0
048,202300,23,23  ,31901300,Obrigacoes Patronais,16000.0
048,202300,23,23  ,31909100,Sentencas Judiciais,10000.0
048,202300,23,23  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,23,23  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,23,23  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,1000.0
048,202300,23,23  ,33504100,Contribuicoes,5000.0
048,202300,23,23  ,33504200,Auxilios,5000.0
048,202300,23,23  ,33504300,Subvencoes Sociais,5000.0
048,202300,23,23  ,33901400,Diarias - Pessoal Civil,10000.0
048,202300,23,23  ,33903000,Material de Consumo,40000.0
048,202300,23,23  ,33903200,Material de Distribuicao Gratuita,20000.0
048,202300,23,23  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,45000.0
048,202300,23,23  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,50000.0
048,202300,23,23  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,10000.0
048,202300,23,23  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,5000.0
048,202300,23,23  ,33909100,Sentencas Judiciais,10000.0
048,202300,23,23  ,33909200,Despesas de Exercicios Anteriores,15000.0
048,202300,23,23  ,33909300,Indenizacoes e Restituicoes,5000.0
048,202300,23,23  ,44905100,Obras e Instalacoes,300000.0
048,202300,23,23  ,44905200,Equipamentos e Material Permanente,20000.0
048,202300,23,23  ,44906100,Aquisicao de Imoveis,10000.0
048,202300,24,24  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,24,24  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,20000.0
048,202300,24,24  ,31901300,Obrigacoes Patronais,6000.0
048,202300,24,24  ,33903000,Material de Consumo,10000.0
048,202300,24,24  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,10000.0
048,202300,24,24  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,10000.0
048,202300,24,24  ,33909200,Despesas de Exercicios Anteriores,5000.0
048,202300,24,24  ,44905200,Equipamentos e Material Permanente,15000.0
048,202300,25,25  ,31900400,Contratacao por Tempo Determinado,5000.0
048,202300,25,25  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,15000.0
048,202300,25,25  ,31901300,Obrigacoes Patronais,3000.0
048,202300,25,25  ,33504100,Contribuicoes,12000.0
048,202300,25,25  ,33504300,Subvencoes Sociais,5000.0
048,202300,25,25  ,33903000,Material de Consumo,10000.0
048,202300,25,25  ,33903200,Material de Distribuicao Gratuita,10000.0
048,202300,25,25  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,5000.0
048,202300,25,25  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,10000.0
048,202300,25,25  ,33904700,Obrigacoes Tributarias e Contributivas,5000.0
048,202300,25,25  ,33909300,Indenizacoes e Restituicoes,5000.0
048,202300,25,25  ,44504200,Auxilios,5000.0
048,202300,25,25  ,44905200,Equipamentos e Material Permanente,5000.0
048,202300,27,27  ,33717000,Rateio pela Participacao em Consorcio Publico,100000.0
048,202300,27,27  ,33903000,Material de Consumo,15000.0
048,202300,27,27  ,33903200,Material de Distribuicao Gratuita,15000.0
048,202300,27,27  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
048,202300,27,27  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,70000.0
048,202300,27,27  ,44717000,Rateio pela Participacao em Consorcio Publico,50000.0
048,202300,27,27  ,44905200,Equipamentos e Material Permanente,20000.0
048,202300,28,28  ,31900400,Contratacao por Tempo Determinado,20000.0
048,202300,28,28  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,3600000.0
048,202300,28,28  ,31901300,Obrigacoes Patronais,724000.0
048,202300,28,28  ,31909100,Sentencas Judiciais,10000.0
048,202300,28,28  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,28,28  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,28,28  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,10000.0
048,202300,28,28  ,33504100,Contribuicoes,10000.0
048,202300,28,28  ,33504200,Auxilios,10000.0
048,202300,28,28  ,33504300,Subvencoes Sociais,10000.0
048,202300,28,28  ,33901400,Diarias - Pessoal Civil,35000.0
048,202300,28,28  ,33903000,Material de Consumo,60000.0
048,202300,28,28  ,33903200,Material de Distribuicao Gratuita,10000.0
048,202300,28,28  ,33903300,Passagens e Despesas com Locomocao,10000.0
048,202300,28,28  ,33903400,Outras Despesas de Pessoal decorrentes de Contratos de Terceirizacao,10000.0
048,202300,28,28  ,33903500,Servicos de Consultoria,10000.0
048,202300,28,28  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,70000.0
048,202300,28,28  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,840000.0
048,202300,28,28  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,10000.0
048,202300,28,28  ,33904700,Obrigacoes Tributarias e Contributivas,10000.0
048,202300,28,28  ,33904800,Outros Auxilios Financeiros a Pessoas Fisicas,10000.0
048,202300,28,28  ,33909100,Sentencas Judiciais,20000.0
048,202300,28,28  ,33909200,Despesas de Exercicios Anteriores,25000.0
048,202300,28,28  ,33909300,Indenizacoes e Restituicoes,20000.0
048,202300,28,28  ,44905200,Equipamentos e Material Permanente,60000.0
048,202300,28,28  ,44906100,Aquisicao de Imoveis,25000.0
048,202300,30,30  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,30,30  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,340000.0
048,202300,30,30  ,31901300,Obrigacoes Patronais,70000.0
048,202300,30,30  ,31909100,Sentencas Judiciais,10000.0
048,202300,30,30  ,31909200,Despesas de Exercicios Anteriores,5000.0
048,202300,30,30  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,30,30  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,1000.0
048,202300,30,30  ,33504100,Contribuicoes,5000.0
048,202300,30,30  ,33504200,Auxilios,5000.0
048,202300,30,30  ,33504300,Subvencoes Sociais,5000.0
048,202300,30,30  ,33901400,Diarias - Pessoal Civil,5000.0
048,202300,30,30  ,33903000,Material de Consumo,10000.0
048,202300,30,30  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,5000.0
048,202300,30,30  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,20000.0
048,202300,30,30  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,5000.0
048,202300,30,30  ,33909100,Sentencas Judiciais,10000.0
048,202300,30,30  ,33909200,Despesas de Exercicios Anteriores,5000.0
048,202300,30,30  ,33909300,Indenizacoes e Restituicoes,5000.0
048,202300,30,30  ,44905200,Equipamentos e Material Permanente,10000.0
048,202300,30,30  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,31,31  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,31,31  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,1990000.0
048,202300,31,31  ,31901300,Obrigacoes Patronais,400000.0
048,202300,31,31  ,31909100,Sentencas Judiciais,10000.0
048,202300,31,31  ,31909200,Despesas de Exercicios Anteriores,10000.0
048,202300,31,31  ,31909400,Indenizacoes Restituicoes Trabalhistas,10000.0
048,202300,31,31  ,31909600,Ressarcimento de Despesas de Pessoal Requisitado,20000.0
048,202300,31,31  ,33504100,Contribuicoes,5000.0
048,202300,31,31  ,33504200,Auxilios,5000.0
048,202300,31,31  ,33504300,Subvencoes Sociais,5000.0
048,202300,31,31  ,33901400,Diarias - Pessoal Civil,10000.0
048,202300,31,31  ,33903000,Material de Consumo,30000.0
048,202300,31,31  ,33903600,Outros Servicos de Terceiros - Pessoa Fisica,20000.0
048,202300,31,31  ,33903900,Outros Servicos de Terceiros - Pessoa Juridica,315000.0
048,202300,31,31  ,33904000,Servicos de Tecnologia da Informacao e Comunicacao,5000.0
048,202300,31,31  ,33909100,Sentencas Judiciais,10000.0
048,202300,31,31  ,33909200,Despesas de Exercicios Anteriores,10000.0
048,202300,31,31  ,33909300,Indenizacoes e Restituicoes,10000.0
048,202300,31,31  ,44905200,Equipamentos e Material Permanente,25000.0
048,202300,31,31  ,44906100,Aquisicao de Imoveis,5000.0
048,202300,32,32  ,31900400,Contratacao por Tempo Determinado,10000.0
048,202300,32,32  ,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,840000.0
048,202300,32,32  ,31901300,Obrigacoes Patronais,170000.0
048,202300,32,32  ,31909100,Sentencas Judiciais,20000.0
048,202300,32,32  ,31909200,Despesas de Exercicios Anteriores,10000.0
