codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_elemento_despesa,nome_elemento_despesa,valor_total_fixado
048,201100,04,04  ,33903000,MATERIAL DE CONSUMO,2000
048,201100,04,04  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,2100
048,201100,04,04  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,32010
048,201100,04,04  ,33909100,SENTENCAS JUDICIAIS,45000
048,201100,04,04  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201100,04,04  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,3300
048,201100,05,05  ,31900100,"APOSENTADORIAS, RESERVA REMUN. E REFORMA",34807
048,201100,05,05  ,31900300,PENSOES,93305
048,201100,05,05  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,19890
048,201100,05,05  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,800000
048,201100,05,05  ,31901300,OBRIGACOES PATRONAIS,65000
048,201100,05,05  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,05,05  ,31909400,INDENIZACOES E RESTITUICOES TRABALHISTAS,4000
048,201100,05,05  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,3000
048,201100,05,05  ,33901400,DIARIAS - CIVIL,8000
048,201100,05,05  ,33903000,MATERIAL DE CONSUMO,10000
048,201100,05,05  ,33903500,SERVICOS DE CONSULTORIA,40000
048,201100,05,05  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,5000
048,201100,05,05  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,60000
048,201100,05,05  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,3000
048,201100,05,05  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,10000
048,201100,06,06  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,06,06  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,470000
048,201100,06,06  ,31901300,OBRIGACOES PATRONAIS,100000
048,201100,06,06  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,06,06  ,33901400,DIARIAS - CIVIL,5000
048,201100,06,06  ,33903000,MATERIAL DE CONSUMO,50000
048,201100,06,06  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,100000
048,201100,06,06  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,1000000
048,201100,06,06  ,33904700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,680000
048,201100,06,06  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,20000
048,201100,06,06  ,33909300,INDENIZACOES E RESTITUICOES,5000
048,201100,06,06  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,10000
048,201100,06,06  ,46907100,PRINCIPAL DA DIVIDA CONTRATUAL RESGATADO,1200000
048,201100,06,06  ,99999900,RESERVA DE CONTINGENCIA,754250
048,201100,07,07  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,33000
048,201100,07,07  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,600000
048,201100,07,07  ,31901300,OBRIGACOES PATRONAIS,100000
048,201100,07,07  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,25000
048,201100,07,07  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,60000
048,201100,07,07  ,33504300,SUBVENCOES SOCIAIS,5000
048,201100,07,07  ,33901400,DIARIAS - CIVIL,10000
048,201100,07,07  ,33903000,MATERIAL DE CONSUMO,472650
048,201100,07,07  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,10000
048,201100,07,07  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",62000
048,201100,07,07  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,557000
048,201100,07,07  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,328250
048,201100,07,07  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,12500
048,201100,07,07  ,33909300,INDENIZACOES E RESTITUICOES,10000
048,201100,07,07  ,44905100,OBRAS E INSTALACOES,573500
048,201100,07,07  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,206500
048,201100,07,07  ,44906100,AQUISICAO DE IMOVEIS,50000
048,201100,08,08  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,11000
048,201100,08,08  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,370000
048,201100,08,08  ,31901300,OBRIGACOES PATRONAIS,104000
048,201100,08,08  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,10000
048,201100,08,08  ,33901400,DIARIAS - CIVIL,10000
048,201100,08,08  ,33903000,MATERIAL DE CONSUMO,861000
048,201100,08,08  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",50000
048,201100,08,08  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,212000
048,201100,08,08  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,1402000
048,201100,08,08  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,20000
048,201100,08,08  ,44905100,OBRAS E INSTALACOES,400000
048,201100,08,08  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,100000
048,201100,09,09  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,8470000
048,201100,09,09  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,6020000
048,201100,09,09  ,31901300,OBRIGACOES PATRONAIS,1166000
048,201100,09,09  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,30000
048,201100,09,09  ,32909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,09,09  ,33901400,DIARIAS - CIVIL,43000
048,201100,09,09  ,33903000,MATERIAL DE CONSUMO,1400000
048,201100,09,09  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",10000
048,201100,09,09  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,426000
048,201100,09,09  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,3665000
048,201100,09,09  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,126000
048,201100,09,09  ,44905100,OBRAS E INSTALACOES,200000
048,201100,09,09  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,114000
048,201100,09,09  ,44906100,AQUISICAO DE IMOVEIS,100000
048,201100,10,10  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,10,10  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,310000
048,201100,10,10  ,31901300,OBRIGACOES PATRONAIS,80000
048,201100,10,10  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,20000
048,201100,10,10  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,20000
048,201100,10,10  ,33901400,DIARIAS - CIVIL,20000
048,201100,10,10  ,33903000,MATERIAL DE CONSUMO,160000
048,201100,10,10  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,300000
048,201100,10,10  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,2600000
048,201100,10,10  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,100000
048,201100,10,10  ,44905100,OBRAS E INSTALACOES,2500000
048,201100,10,10  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,100000
048,201100,10,10  ,44906100,AQUISICAO DE IMOVEIS,100000
048,201100,11,11  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,11,11  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,200000
048,201100,11,11  ,31901300,OBRIGACOES PATRONAIS,40000
048,201100,11,11  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,11,11  ,33901400,DIARIAS - CIVIL,20000
048,201100,11,11  ,33903000,MATERIAL DE CONSUMO,20000
048,201100,11,11  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,120000
048,201100,11,11  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,200000
048,201100,11,11  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,11,11  ,44905100,OBRAS E INSTALACOES,200000
048,201100,11,11  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,50000
048,201100,11,11  ,44906100,AQUISICAO DE IMOVEIS,10000
048,201100,12,12  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,12,12  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,1200000
048,201100,12,12  ,31901300,OBRIGACOES PATRONAIS,202000
048,201100,12,12  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,2000
048,201100,12,12  ,31909600,RESSARCIMENTO DE DESP. DE PESSOAL REQUIS,2000
048,201100,12,12  ,33901400,DIARIAS - CIVIL,5000
048,201100,12,12  ,33901900,AUXILIO FARDAMENTO,18000
048,201100,12,12  ,33903000,MATERIAL DE CONSUMO,50000
048,201100,12,12  ,33903500,SERVICOS DE CONSULTORIA,5000
048,201100,12,12  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,20000
048,201100,12,12  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,40000
048,201100,12,12  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201100,12,12  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,60000
048,201100,13,13  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,160000
048,201100,13,13  ,31901300,OBRIGACOES PATRONAIS,20000
048,201100,13,13  ,33901400,DIARIAS - CIVIL,10000
048,201100,13,13  ,33903000,MATERIAL DE CONSUMO,10000
048,201100,13,13  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,10000
048,201100,13,13  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,50000
048,201100,13,13  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,2000
048,201100,13,13  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,14,14  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,14,14  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,200000
048,201100,14,14  ,31901300,OBRIGACOES PATRONAIS,40000
048,201100,14,14  ,33504100,CONTRIBUICOES,150000
048,201100,14,14  ,33901400,DIARIAS - CIVIL,16000
048,201100,14,14  ,33903000,MATERIAL DE CONSUMO,45000
048,201100,14,14  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,50000
048,201100,14,14  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",70000
048,201100,14,14  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,55000
048,201100,14,14  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,160988
048,201100,14,14  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,5000
048,201100,14,14  ,44905100,OBRAS E INSTALACOES,200000
048,201100,14,14  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,15,15  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,1460000
048,201100,15,15  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,11340000
048,201100,15,15  ,31901300,OBRIGACOES PATRONAIS,3010000
048,201100,15,15  ,31909200,DESPESAS DE EXERCICIOS ANTERIORES,10000
048,201100,15,15  ,31909400,INDENIZACOES E RESTITUICOES TRABALHISTAS,10000
048,201100,15,15  ,33901400,DIARIAS - CIVIL,20000
048,201100,15,15  ,33903000,MATERIAL DE CONSUMO,598000
048,201100,15,15  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,405000
048,201100,15,15  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,2635000
048,201100,15,15  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,15000
048,201100,15,15  ,44905100,OBRAS E INSTALACOES,400000
048,201100,15,15  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,197000
048,201100,16,16  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,100000
048,201100,16,16  ,31901300,OBRIGACOES PATRONAIS,20000
048,201100,16,16  ,33901400,DIARIAS - CIVIL,5000
048,201100,16,16  ,33903000,MATERIAL DE CONSUMO,5000
048,201100,16,16  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,5000
048,201100,16,16  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,20000
048,201100,16,16  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201100,16,16  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,1000
048,201100,17,17  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,148000
048,201100,17,17  ,31901300,OBRIGACOES PATRONAIS,43000
048,201100,17,17  ,33901400,DIARIAS - CIVIL,5000
048,201100,17,17  ,33903000,MATERIAL DE CONSUMO,15000
048,201100,17,17  ,33903100,PREMIACOES CULT.ART.CIENT.DESP.E OUTRAS,5000
048,201100,17,17  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",5000
048,201100,17,17  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,15000
048,201100,17,17  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,430000
048,201100,17,17  ,44905100,OBRAS E INSTALACOES,100000
048,201100,17,17  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,18,18  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,180000
048,201100,18,18  ,31901300,OBRIGACOES PATRONAIS,20000
048,201100,18,18  ,33901400,DIARIAS - CIVIL,5000
048,201100,18,18  ,33903000,MATERIAL DE CONSUMO,5000
048,201100,18,18  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,5000
048,201100,18,18  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,20000
048,201100,18,18  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,20,20  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,5000
048,201100,20,20  ,31901100,VENCIMENTOS E VANT. FIXAS PESSOAL CIVIL,170000
048,201100,20,20  ,31901300,OBRIGACOES PATRONAIS,35700
048,201100,20,20  ,33901400,DIARIAS - CIVIL,9000
048,201100,20,20  ,33903000,MATERIAL DE CONSUMO,50000
048,201100,20,20  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,75000
048,201100,20,20  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,95000
048,201100,20,20  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,21,21  ,31900400,CONTRATACAO POR TEMPO DETERMINADO,50000
048,201100,21,21  ,33903000,MATERIAL DE CONSUMO,193950
048,201100,21,21  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",23000
048,201100,21,21  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,253000
048,201100,21,21  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,133000
048,201100,21,21  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,2500
048,201100,21,21  ,44905100,OBRAS E INSTALACOES,10000
048,201100,21,21  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,11000
048,201100,22,22  ,33903000,MATERIAL DE CONSUMO,7500
048,201100,22,22  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,7000
048,201100,22,22  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,4000
048,201100,22,22  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201100,22,22  ,44905100,OBRAS E INSTALACOES,100000
048,201100,22,22  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,50000
048,201100,23,23  ,33903000,MATERIAL DE CONSUMO,50000
048,201100,23,23  ,33903200,"MATERIAL, BEM OU SERV. P/ DIST. GRATUITA",80000
048,201100,23,23  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,80000
048,201100,23,23  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,140000
048,201100,23,23  ,44905100,OBRAS E INSTALACOES,510000
048,201100,23,23  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,5000
048,201100,24,24  ,33903000,MATERIAL DE CONSUMO,6000
048,201100,24,24  ,33903600,OUTROS SERV. DE TERCEIROS PESSOA FISICA,5000
048,201100,24,24  ,33903900,OUTROS SERV. DE TERC. PESSOA JURIDICA,63000
048,201100,24,24  ,33909200,DESPESAS DE EXERCICIOS ANTERIORES,1000
048,201100,24,24  ,44905100,OBRAS E INSTALACOES,4000
048,201100,24,24  ,44905200,EQUIPAMENTOS E MATERIAL PERMANENTE,3500
