codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
048,201400,09,09  ,10,301,0171,2,038,0000,S,Funcionamentodo Programa de Saude da Atencao Basica - Prog.Saude da Familia,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA -PSF,5830000
048,201400,09,09  ,10,301,0171,2,039,0000,S,Manutencao das Atividades de Atencao Basica -Prog Agents Comunit de Saude,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA PACS,1858000
048,201400,09,09  ,10,301,0171,2,040,0000,S,Manutencao das Atividades da Gestao do SUS,MANUTENCAO DAS ATIVIDADES DA GESTAO DO SUS,59800
048,201400,09,09  ,10,301,0171,2,041,0000,S,Consorcios Publicos de Saude da Microrre giao de Crateus,PARTICIPACAO DO MUNICIPIO NO CONSORCIO DE SAUDE DA MICRORREGIAO DE CRATEUS,320000
048,201400,09,09  ,10,301,0171,2,042,0000,S,Programa Atencao Basica - Saude Bucal,Desenvolver acoes basicas de saude bucal.,465000
048,201400,09,09  ,10,302,0176,1,008,0000,S,Construcao Ampliacao e Reformas de Unidades Saude,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,1632000
048,201400,09,09  ,10,302,0176,2,043,0000,S,Mac-Faec - Realizacao de Cirugias Eletivas,Realizacao de cirurgias eletivas - recursos Mac/Faec,505000
048,201400,09,09  ,10,302,0176,2,044,0000,S,Manute.das Atividades Ambulatorial e Hospitalar Media e Alta Complexidade,MANUTENCAO DAS ATIVIDADES DE ASSIST AMBUL E HOSPITALAR,412000
048,201400,09,09  ,10,302,0176,2,045,0000,S,Transf. de Recursos Para a Sociedade Sao Camilo - Fundo a Fundo Estado.,Transfere~encia de recursos para a Sociedade Sao Camilo - Repasse Fundo a Fundo Estado.,2700000
048,201400,09,09  ,10,302,0176,2,046,0000,S,Transf.de Recursos para a Sociedade Sao Camilo - Recursos MAC.,Transferencia de Recursos pa a Sociedade Sao Camilo - recursos MAC.,5650000
048,201400,09,09  ,10,303,0181,2,047,0000,S,Manutencao das Atividades de Assistencia Farmaceutica,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,350000
048,201400,09,09  ,10,304,0186,2,048,0000,S,Manutencao das Atividades de Vigilancia Sanitaria,MANUTENCAO DOS SERVICOS DE VIGILANCIA SANITARIA A SAUDE PUBLICA,377000
048,201400,09,09  ,10,305,0171,2,049,0000,S,Manutencao das Atividades de Vigilancia em Saude/Endemias,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE,1246000
048,201400,10,10  ,04,122,0037,2,050,0000,F,Manutencao do Custeio da Secretaria e dos Servicos de Utilidade Publica,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE INFRAESTRUTURA E DOS SERVICOS BASICOS DE UTILIDADE PUBLICA.,6438000
048,201400,10,10  ,04,122,0037,2,051,0000,F,Manutencao da Guarda Civil Municipal,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1800000
048,201400,10,10  ,15,451,0332,1,009,0000,F,Execucao de Obras e Servicos de   Infra Estrutura c/Revitalizacao Areas Urbanas,"REVITALIZACAO, E EXCUCAO DE OBRAS E SERVICOS DE INFRA-ESTRUTURA URBANA NA SEDE E DISTRITOS",3196200
048,201400,10,10  ,15,452,0340,1,010,0000,F,Reforma e Ampliacao de Lavanderias Publicas,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,100000
048,201400,10,10  ,15,452,0347,1,011,0000,F,Reforma e Ampliacao do Terminal Rodoviario,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,100000
048,201400,10,10  ,16,482,0351,1,012,0000,F,Programa Morar Melhor,PROGRAMA MELHORIAS HABITACIONAIS,400000
048,201400,10,10  ,17,511,0371,1,013,0000,F,Construcao de Cisternas de Placas para a Populacao de Baixa Renda        .,ASSEGURAR RECURSOS NECESSARIOS PARA CONSTRUCAO DE CISTENAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA,100000
048,201400,10,10  ,17,512,0377,1,014,0000,F,Ampliacao do Sistema de Saneamento,AMPLIACAO DO SISTEMA DE SANEAMENTO MUNICIPAL,100000
048,201400,10,10  ,17,512,0377,1,015,0000,F,Construcao de Kits e Unidades Sanitarias,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,300000
048,201400,10,10  ,17,512,0377,1,016,0000,F,Construcao do Aterro Sanitario,CONSTRUCAO DO ATERRO SANITARIO,100000
048,201400,10,10  ,17,512,0412,1,017,0000,F,Execucao de Obras e Servicos de Saneamen to Basico em Area Urbana.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,100000
048,201400,10,10  ,23,451,0038,1,018,0000,F,Reforma do Shopping Popular,REFORMA DO SHOPPING POPULAR,100000
048,201400,10,10  ,25,752,0566,1,019,0000,F,Melhoria da Infraestrutura de Energia Eletrical,AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL,100000
048,201400,10,10  ,26,782,0586,1,020,0000,F,"Infraestrutura Viaria nos Caminhos e Est radas Vicinais,Inclusive Obras Dartes",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,900000
048,201400,11,11  ,17,544,0412,1,021,0000,F,Fortalecimento da Infra-Estrutura Hidricas,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,600000
048,201400,11,11  ,20,122,0037,2,052,0000,F,Manutencao das Atividades Gerais da Secretaria,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,825000
048,201400,11,11  ,20,605,0467,1,022,0000,F,Construcao  Reforma e Ampl.Matadouro Publico Municipal,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,100000
048,201400,11,11  ,20,605,0467,1,023,0000,F,Construcao e adaptacao do Centro Apicola Joao Juca Melo,Construcao e Adaptacao do Centro Apicola Joao Juca Melo para uma unidade recebimento e armazenamento de mel padrao.,120000
048,201400,15,15  ,12,361,0231,2,053,0000,F,Manutencao das Atividades DoEnsino  Basi co Fundamental - FUNDEB - 40 p/Cento,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,13818000
048,201400,15,15  ,12,361,0231,2,054,0000,F,Manutencao do Ensino Basico Fundamental 60% a cargo do FUNDEB,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,15400000
048,201400,15,15  ,12,361,0232,1,024,0000,F,Expansao de Vagas para o Ensino Basico Fundamental a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",400000
048,201400,15,15  ,12,365,0271,2,055,0000,F,Manutencao do Ensino Basico Infantil 60% a cargo do FUNDEB.,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,2460000
048,201400,15,15  ,12,365,0272,1,025,0000,F,Expansao de Vagas para o Ensino Basico Infantil a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",300000
048,201400,15,15  ,12,366,0281,2,056,0000,F,Educacao para Jovens e Adultos 60%  a cargo do FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,200000
048,201400,15,15  ,12,367,0286,2,057,0000,F,Educacao Especial a cargo do FUNDEB.,Cutseio da educacao especial a cargo do FUNDEB.,21000
048,201400,16,16  ,04,122,0037,2,058,0000,F,Custeio Administrativo da Secretaria de Governo,CUSTEIO ADMINISTRATIVO DA SECRETARIA,255000
048,201400,17,17  ,13,392,0307,1,026,0000,F,Construcao da Central de Artesanato,CONSTRUCAO DA CENTRAL DE ARTESANATO,100000
048,201400,17,17  ,13,392,0307,1,027,0000,F,Construcao da Sede da Academia de Letras de Crateus,ASSEGURAR RECURSOS PARA AQUISICAO DE TERRENO E CONSTRUCAO DO PREDIO SEDE DA ACADEMIA DE LETRAS DO MUNICIPIO DE CRATEUS,100000
048,201400,17,17  ,13,392,0307,2,059,0000,F,Realizacao de Eventos/Carnaval/Semana do municipio/Festas Natalinas e Ano Novo,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,350000
048,201400,17,17  ,23,695,0536,2,060,0000,F,Incentivo ao Turismo Municipal,INCENTIVO AO TURISMO MUNICIPAL,27000
048,201400,17,17  ,27,122,0037,2,061,0000,F,"Manut.das Ativ. da Sec.de Cultura,Turism e Juventude","Manutencao das atividades da Secretaria de Cultura,Turismo, Desporto e Juventuda",665000
048,201400,17,17  ,27,812,0616,1,028,0000,F,Construcao e Recuperacao de Quadras Esportivas,CONSTRUCAO E Recuperacao de Quadras Esportivas,100000
048,201400,17,17  ,27,812,0616,1,029,0000,F,Construcao e Ampliacao de Quadras Poliesportivas,Construcao e Ampliacao de Quadras Poliesportivas,200000
048,201400,17,17  ,27,812,0616,2,062,0000,F,Incentivo ao Desporto no Ambito do Munic ipio,Incentivo ao Desporto no Ambito do Municipio,870000
048,201400,17,17  ,27,813,0616,1,030,0000,F,Implant. e Moderniz. de Infraestrutura para o Esporte Recreativo e de Lazer,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,100000
048,201400,17,17  ,27,813,0616,1,031,0000,F,Implant. e Moderniz.da Infraestrutura para o Esporte Recreativo e de Lazer,Implantacao e Modernizacao da Infraestrutura para o Esporte Recreativo e de Lazer.,200000
048,201400,20,20  ,18,122,0037,2,063,0000,F,Manutencao das Atividades de Meio Ambiente,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,602000
048,201400,20,20  ,18,122,0401,2,064,0000,F,"Promover Acoes para Proteger o Maio Ambiente, Mantendo Qualidade de Vida",ACOES DE PROTECAO AO MEIO AMBIENTE,50000
048,201400,21,21  ,08,243,0131,2,065,0000,S,Protecao Social Basica - Fortalecimeto das Entidades,Fortalecimento das entidades,45000
048,201400,21,21  ,08,243,0131,2,066,0000,S,Manut.e Fortalecimento das Atividades do Orcamento Crianca,Manutencao e Fortalecimento do Orcamento Crianca.,37000
048,201400,21,21  ,08,243,0131,2,067,0000,S,Protecao Social Especial -Fortalecimento das Entidades,Fortalecimento das Entidades,45000
048,201400,22,22  ,08,244,0137,2,068,0000,S,Manutencao das Atividades do Fundo Municipal dos Dilreitos da Mulher,MANUTENCAO DO FUNDO ESPECIAL DOS DIREITOS DA MULHER,58000
048,201400,23,23  ,04,122,0037,2,069,0000,F,Manut.das Atividades do Fundo Municipal de Habitacao I Interesse Social.,IMPLANTACAO E MANUTENCAO DO CONSELHO MUNICIPAL DA HABITACAO,110000
048,201400,23,23  ,08,244,0137,1,033,0000,S,Programa Construcao Cisternas de Placas para Familias de Baixa Renda,EXECUCAO DE PROGRAMA CONSTRUCAO DE CISTERNAS DE PLACAS PARA ATENDER A POPULACAO DE BAIXA RENDA.,200000
048,201400,23,23  ,16,481,0356,1,034,0000,F,Procgrama Casas Populares em Areas Habitadas.,Casas populares em areas habitadas.,150000
048,201400,23,23  ,16,482,0351,1,032,0000,F,Programa Casas Populares em Areas Habitadas,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,105000
048,201400,24,24  ,08,244,0137,2,070,0000,S,Manutencao das Atividades do Fundo Municipal Ante Drogas,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE-GROIGAS,35000
048,201400,26,26  ,23,691,0491,2,071,0000,F,Manutencao das Atividades da Secretaria de Desenv. Economico e Empreendedorismo,Custeio das atividades da secretaria de desenvolvimento economico e empreendedorismo,895000
048,201400,27,27  ,18,541,0401,2,072,0000,F,"Protecao,  Conservacao  e Preservacao do meio Ambiente","DESENVOLVER PROGRAMAS DE EDUCACAO AMBIENTAL, RECUPERACAO DO MEIO AMBIENTE DEGRADADO E PRESERVACAO DAS AREAS DE INTERESSE ECOLOGICO COMPREENDENDO A EXECUCAO DE VARIAS ATIVIDADES.",105000
