codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
048,201100,07,07  ,08,244,0440,2,055,0000,S,PROGRAMA AGRICULTURA FAMILIAR - INCLUSAO PRODUTIVA E HORTAS COMUNITARIAS,IMPLANTACAO E APOIO A AGRICULTURA FAMILIAR - INCLUSAO PRODUTIVA E HORTAS COMUNITARIAS,68000
048,201100,07,07  ,08,244,0473,2,056,0000,S,PROGRAMA AGRICULTURA FAMILIAR - COMPRA DIRETA,IMPLANTACAO E MANUTENCAO DO PROGRAMA COMPRA DIRETA - AGRICULTURA FAMILIAR,115000
048,201100,07,07  ,08,306,0196,2,022,0000,S,MANUTENCAO DO CONSELHO MUNICIPAL DE SEGURANCA ALIMENTAR E NUTRICIONAL/COMESA,APOIO A INSTALACAO DE RESTAURANTE POPULAR PUBLICO,26500
048,201100,08,08  ,12,122,0037,2,023,0000,F,MANUTENCAO DAS ATIVIDADES EDUCACIONAIS A CARGO DO FUNDO MUNICIPAL DE EDUCACAO,CUSTEIO DE ATIVIDADES EDUCACIONAIS,2250000
048,201100,08,08  ,12,361,0196,2,024,0000,F,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,540000
048,201100,08,08  ,12,361,0196,2,026,0000,F,PROGRAMA MERENDA ESCOLAR - AGRICULTURA FAMILIAR,"EXECUCAO DO PROGRAMA ASSISTENCIAL ALIMENTAR E NUTRICIONAL,DOS ALUNOS DA REDE PUBLICA, INCLUSIVE COM AQUISICAO DE PRODUTOS DA AGRICULTURA FAMILIAR",210000
048,201100,08,08  ,12,361,0231,1,005,0000,F,"CONSTRUCAO,REVITALIZACAO E AMPLIACAO  DE PREDIOS DA REDE DO ENSINO FUNDAMENTAL",CONSTRUCAO REFORMA E AMPLIACAO DE ESCOLAS MUNICIPAIS,210000
048,201100,08,08  ,12,362,0251,1,006,0000,F,CONSTRUCAO DA ESCOLA AGRICOLA,CONSTRUCAO DA ESCOLA AGRICOLA,100000
048,201100,08,08  ,12,365,0271,1,007,0000,F,"CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL","CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL",210000
048,201100,08,08  ,12,367,0286,2,025,0000,F,DESENVOLVIMENTO DA EDUCACAO ESPECIAL,DESENVOLVIMENTO DA EDUCACAO ESPECIAL,30000
048,201100,09,09  ,10,122,0037,2,027,0000,S,MANUTENCAO DAS ATIVIDADES GERAIS DA   SE CRETARIA ATRAVES DO F.M.DE SAUDE,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA ATRAVES DO FUNDO MUNICIPAL DE SAUDE,4225000
048,201100,09,09  ,10,301,0171,2,028,0000,S,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA - PROG.SAUDE DA FAMILIA,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA -PSF,4195000
048,201100,09,09  ,10,301,0171,2,029,0000,S,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA -PROG AGENTS COMUNIT DE SAUDE,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA PACS,738000
048,201100,09,09  ,10,301,0171,2,030,0000,S,MANUTENCAO DAS ATIVIDADES DA GESTAO DO SUS,MANUTENCAO DAS ATIVIDADES DA GESTAO DO SUS,407000
048,201100,09,09  ,10,302,0171,2,031,0000,S,FUNCIONAMENTO DO PROG. DE SAUDE DA ATENCAO SECUNDARIA,FUNCIONAMENTO DO PROG. DE SAUDE DA ATENCAO SECUNDARIA,71000
048,201100,09,09  ,10,302,0176,1,009,0000,S,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,200000
048,201100,09,09  ,10,302,0176,2,032,0000,S,MANUTE.DAS ATIVIDADES AMBULATORIAL E HOSPITALAR MEDIA E ALTA COMPLEXIDADE,MANUTENCAO DAS ATIVIDADES DE ASSIST AMBUL E HOSPITALAR,10820000
048,201100,09,09  ,10,303,0181,2,033,0000,S,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,300000
048,201100,09,09  ,10,304,0186,2,034,0000,S,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA SANITARIA,MANUTENCAO DOS SERVICOS DE VIGILANCIA SANITARIA A SAUDE PUBLICA,142000
048,201100,09,09  ,10,305,0171,2,035,0000,S,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE/ENDEMIAS,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE,677000
048,201100,10,10  ,04,122,0037,2,036,0000,F,MANUTENCAO DO CUSTEIO DA SECRETARIA E DOS SERVICOS DE UTILIDADE PUBLICA,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE INFRAESTRUTURA E DOS SERVICOS BASICOS DE UTILIDADE PUBLICA.,3715000
048,201100,10,10  ,15,451,0332,1,010,0000,F,EXECUCAO DE OBRAS E SERVICOS DE   INFRA ESTRUTURA C/REVITALIZACAO AREAS URBANAS,"REVITALIZACAO, E EXCUCAO DE OBRAS E SERVICOS DE INFRA-ESTRUTURA URBANA NA SEDE E DISTRITOS",1100000
048,201100,10,10  ,15,452,0340,1,012,0000,F,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,100000
048,201100,10,10  ,15,452,0347,1,013,0000,F,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,100000
048,201100,10,10  ,16,482,0351,1,014,0000,F,PROGRAMA MORAR MELHOR,PROGRAMA MELHORIAS HABITACIONAIS,100000
048,201100,10,10  ,17,512,0377,1,015,0000,F,AMPLIACAO DO SISTEMA DE SANEAMENTO,AMPLIACAO DO SISTEMA DE SANEAMENTO MUNICIPAL,100000
048,201100,10,10  ,17,512,0377,1,016,0000,F,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,100000
048,201100,10,10  ,17,512,0377,1,017,0000,F,CONSTRUCAO DO ATERRO SANITARIO,CONSTRUCAO DO ATERRO SANITARIO,100000
048,201100,10,10  ,17,512,0412,1,022,0000,F,EXECUCAO DE OBRAS E SERVICOS DE SANEAMEN TO BASICO EM AREA URBANA.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,100000
048,201100,10,10  ,23,451,0038,1,018,0000,F,REFORMA DO SHOPPING POPULAR,REFORMA DO SHOPPING POPULAR,100000
048,201100,10,10  ,25,752,0566,1,019,0000,F,MELHORIA DA INFRAESTRUTURA DE ENERGIA ELETRICAL,AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL,100000
048,201100,10,10  ,26,782,0586,1,020,0000,F,"INFRAESTRUTURA VIARIA NOS CAMINHOS E EST RADAS VICINAIS,INCLUSIVE OBRAS DARTES",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,600000
048,201100,11,11  ,17,544,0412,1,023,0000,F,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,100000
048,201100,11,11  ,20,122,0037,2,037,0000,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,675000
048,201100,11,11  ,20,605,0467,1,024,0000,F,CONSTRUCAO  REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,100000
048,201100,12,12  ,06,122,0037,2,039,0000,F,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1610000
048,201100,13,13  ,04,131,0037,2,040,0000,F,MANUTENCAO DAS ATIVIDADES ADMINISTRATIV DA SECRETARIA DE RELACOES INSTITUCIONAIS,ASSESSORIA DE COMUNICACAO SOCIAL DE CRATEUS,267000
048,201100,14,14  ,23,695,0536,2,041,0000,F,INCENTIVO AO TURISMO MUNICIPAL,INCENTIVO AO TURISMO MUNICIPAL,122988
048,201100,14,14  ,27,122,0037,2,042,0000,F,MANUTENCAO DA SECRETARIA DE DESPORTO E TURISMO,MANUTENCAO DA SECRETARIA DE DESPORTO E TURISMO,405000
048,201100,14,14  ,27,812,0616,1,027,0000,F,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,100000
048,201100,14,14  ,27,812,0616,2,043,0000,F,INCENTIVO AO DESPORTO NO AMBITO DO MUNICIPIO,INCENTIVO AO DESPORTO COMOUM TODO,274000
048,201100,14,14  ,27,813,0616,1,021,0000,F,IMPLANT. E MODERNIZ. DE INFRAESTRUTURA PARA O ESPORTE RECREATIVO E DE LAZER,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,100000
048,201100,15,15  ,12,361,0231,2,044,0000,F,MANUTENCAO DAS ATIVIDADES DOESNINO  BASI CO FUNDAMENTAL - FUNDEB - 40 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,6908000
048,201100,15,15  ,12,361,0231,2,045,0000,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO FUNDAMENTAL 60 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,10500000
048,201100,15,15  ,12,361,0232,1,028,0000,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO FUNDAMENTAL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",546000
048,201100,15,15  ,12,365,0271,2,046,0000,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO INFANTIL A CARGO DO FUNDEB,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,1486000
048,201100,15,15  ,12,365,0272,1,029,0000,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO INFANTIL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",546000
048,201100,15,15  ,12,366,0281,2,047,0000,F,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS A CARGO DO FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,114000
048,201100,16,16  ,04,122,0037,2,048,0000,F,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE GOVERNO,CUSTEIO ADMINISTRATIVO DA SECRETARIA,157000
048,201100,17,17  ,13,392,0307,1,008,0000,F,CONSTRUCAO DA CENTRAL DE ARTESANATO,CONSTRUCAO DA CENTRAL DE ARTESANATO,100000
048,201100,17,17  ,13,392,0307,2,049,0000,F,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE CULTURA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA DE CULTURA,261000
048,201100,17,17  ,13,392,0307,2,050,0000,F,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,410000
048,201100,18,18  ,04,124,0042,2,052,0000,F,MANUTENCAO DAS ATIVIDADES GERAIS DA CONTROLADORIA DO MUNICIPIO,MANUTENCAO DAS SERVICOS GERAIS DA CONTROLADORIA GERAL DOMUNICIPIO,240000
048,201100,20,20  ,18,122,0037,2,038,0000,F,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,444700
048,201100,21,21  ,08,243,0131,2,012,0000,S,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR DE CRATEUS,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR,149500
048,201100,01,01  ,01,031,0001,2,001,0000,F,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,2450000
048,201100,02,02  ,04,122,0037,2,002,0000,F,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,1635000
048,201100,03,03  ,04,122,0037,2,004,0000,F,MANUTENCAO DO GABINETE DO VICE-PREFEITO,MANUTENCAO DO GABINETE DO VICE-PREFEITO,67000
048,201100,21,21  ,08,243,0131,2,013,0000,S,MANUT. FUNDO MUNIC. DOS DIR. CRIANCA E DO ADOLESCENTE,MANUT. FUNDO MUNIC. DOS DIR. CRIANCA E DO ADOLESCENTE,27000
048,201100,21,21  ,08,243,0131,2,053,0000,S,PROGRAMA PROJOVEM MODALIDADE ADOLESCENTE,MANUTENCAO DO PROGRAMA NACIONAL DE INCLUSAO DE JOVENS,391950
048,201100,21,21  ,08,243,0132,2,054,0000,S,PROGRAMA ERRADICACAO DO TRABALHO INFANTIL - PETI,MANUTENCAO DO PROGRAMA DE ERREDICACAO DO TRABALHO INFANTIL,108000
048,201100,22,22  ,08,244,0137,2,011,0000,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DILREITOS DA MULHER,MANUTENCAO DO FUNDO ESPECIAL DOS DIREITOS DA MULHER,169500
048,201100,23,23  ,08,244,0137,1,001,0000,S,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,100000
048,201100,23,23  ,08,244,0137,1,003,0000,S,PROGRAMA CONSTRUCAO CISTERNAS DE PLACAS PARA FAMILIAS DE BAIXA RENDA,EXECUCAO DE PROGRAMA CONSTRUCAO DE CISTERNAS DE PLACAS PARA ATENDER A POPULACAO DE BAIXA RENDA.,240000
048,201100,23,23  ,08,244,0137,2,016,0000,S,MANUT.DAS ATIVIDADES DO FUNDO MUNICIPAL DE HABITACAO I INTERESSE SOCIAL.,IMPLANTACAO E MANUTENCAO DO CONSELHO MUNICIPAL DA HABITACAO,235000
048,201100,23,23  ,08,244,0371,1,102,0000,S,CONSTRUCAO DE CISTERNAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA        .,ASSEGURAR RECURSOS NECESSARIOS PARA CONSTRUCAO DE CISTENAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA,290000
048,201100,24,24  ,08,244,0137,2,019,0000,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE DROGAS,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE-GROIGAS,82500
