codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
048,201600,07,07  ,08,244,0137,2,022,0000,S,Aprimoramento da Gestao do Indice de Gestao Descentralizada do SUAS/IGDSUAS,Gestao do Suas/Igdsuas.,95700.0
048,201600,07,07  ,08,244,0137,2,023,0000,S,Gestao de Beneficios Eventuas-BE,"Distribuicao de beneficios eventuais, tais como: auxilio natalidade e auxilio funeral.",70000.0
048,201600,07,07  ,08,244,0137,2,024,0000,S,Manutencao do Programa - Acessuas/Traba- lho/Pronatec,Manutencao do Programa Nacional de Promocao do acesso ao Mundo do Trabalho.,121000.0
048,201600,07,07  ,08,244,0137,2,025,0000,S,Realizacao de Conferencias Municipais.,Manutencao de Conferencias Municipais.,60000.0
048,201600,07,07  ,08,244,0137,2,026,0000,S,Apoio a acoes do Programa BPC na Escola,Manutencao das acoes do programa BPC na escola.,10700.0
048,201600,07,07  ,08,244,0137,2,027,0000,S,Protecao Social Basica - Estacao Familia,Protecao a familia.,17400.0
048,201600,07,07  ,08,244,0137,2,028,0000,S,Manutencao dos CRAS/PBF,Manutencao dos Cras/Pbf.,429400.0
048,201600,07,07  ,08,244,0137,2,029,0000,S,Manutencao das Equipes Volantes do CRAS/PBF III,Manutencao das equipes volantes CRAS/PBF III,178000.0
048,201600,07,07  ,08,244,0137,2,030,0000,S,Manut. do CREAS/PAEF/MSE em meio aberto (LA e PSC) Demais Acoes de PSEMC,Manutencao do CREAS/PAEF/MSE em meio aberto (LA e PSC) demais acoes ds PSEMC.,203100.0
048,201600,07,07  ,08,244,0137,2,112,0000,S,Implantacao de Equipes Volantes de CRAS no Municipio de Crateus-CE.,Implantacao de Equipes Volantes de CRAS,474000.0
048,201600,07,07  ,08,244,0426,2,031,0000,S,Manutencao do Projeto Estacao Digital,MANUTENCAO DO PROJETO ESTACAO DIGITAL,40000.0
048,201600,08,08  ,12,361,0231,1,005,0000,F,"Construcao,Revitalizacao e Ampliacao  de da Rede do Ensino Basico Fundamental",CONSTRUCAO REFORMA E AMPLIACAO DE ESCOLAS MUNICIPAIS,1329900.0
048,201600,08,08  ,12,361,0231,2,032,0000,F,Manutencao do Transporte Escolar com recursos do FNDE,Manutencao dos servicos de transporte escolar com recursos do FNDE,1586480.0
048,201600,08,08  ,12,361,0231,2,033,0000,F,Manutencao do Transporte Escolar com Recursos do Municipio,Manutencao dos ervicos de transporte escolar com recursos do municipio.,80000.0
048,201600,08,08  ,12,365,0271,1,006,0000,F,"Construcao,Revitalizacao e Ampliacao da Rede do Ensino Basico Infantil","CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL",1150000.0
048,201600,08,08  ,12,366,0281,2,078,0000,F,Programa Brasil Alfabetizado,Manutencao do Programa Brasil Alfabetizado,100000.0
048,201600,08,08  ,12,368,0037,2,034,0000,F,Manutencao das Atividades Educacionais a Cargo do Fundo Municipal de Educacao,CUSTEIO DE ATIVIDADES EDUCACIONAIS,2760000.0
048,201600,08,08  ,12,368,0196,2,035,0000,F,Programa Nacional de Alimentacao Escolar - Pnae,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,2050000.0
048,201600,09,09  ,10,122,0037,2,036,0000,S,Manutencao das Atividades Gerais da   Se cretaria Atraves do F.M.de Saude,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA ATRAVES DO FUNDO MUNICIPAL DE SAUDE,4290000.0
048,201600,09,09  ,10,122,0037,2,102,0000,S,Manutencao das Atividdes do Conselho Mun icipal de Saude,MANUTENCAO DAS ATIVIDADES GERAIS DO CONSELHO MUNICIPAL DE SAUDE,4000.0
048,201600,09,09  ,10,301,0171,2,037,0000,S,Transferencia de Recursos para Sociedade beneficente Sao Camilo - Rec.proprios,Transferencia de recursos para a Sociedade Sao Camilo - recursos proprios.,1800000.0
048,201600,09,09  ,10,301,0171,2,038,0000,S,Funcionamentodo Programa de Saude da Atencao Basica - Prog.Saude da Familia,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA -PSF,8359082.0
048,201600,09,09  ,10,301,0171,2,039,0000,S,Manutencao das Atividades de Atencao Basica -Prog Agents Comunit de Saude,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA PACS,626334.5
048,201600,09,09  ,10,301,0171,2,040,0000,S,Manutencao  do Centro de Atencao Psico Social,MANUTENCAO DAS ATIVIDADES do Centro de Atencao Psico Social,605000.0
048,201600,09,09  ,10,301,0171,2,041,0000,S,Consorcios Publicos de Saude da Microrre giao de Crateus,PARTICIPACAO DO MUNICIPIO NO CONSORCIO DE SAUDE DA MICRORREGIAO DE CRATEUS,792267.29
048,201600,09,09  ,10,301,0171,2,042,0000,S,Programa Atencao Basica - Saude Bucal,Desenvolver acoes basicas de saude bucal.,283000.0
048,201600,09,09  ,10,301,0171,2,043,0000,S,Atencao Basica - Nucleo de apoio a saude da familia,Nucleo de apoio a saude da familia,661000.0
048,201600,09,09  ,10,301,0171,2,103,0000,S,Atencao Basica - Academia da Saude,Manutencao da Academia da Saude,72000.0
048,201600,09,09  ,10,302,0176,1,007,0000,S,Construcao Ampliacao e Reformas de Unidades Saude,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,4168650.71
048,201600,09,09  ,10,302,0176,2,044,0000,S,Mac-Faec - Realizacao de Cirugias Eletivas,Realizacao de cirurgias eletivas - recursos Mac/Faec,220000.0
048,201600,09,09  ,10,302,0176,2,045,0000,S,Manute.das Atividades Ambulatorial e Hospitalar Media e Alta Complexidade,MANUTENCAO DAS ATIVIDADES DE ASSIST AMBUL E HOSPITALAR,6158476.73
048,201600,09,09  ,10,302,0176,2,046,0000,S,Transf. de Recursos Para a Sociedade Sao Camilo - Fundo a Fundo Estado.,Transfere~encia de recursos para a Sociedade Sao Camilo - Repasse Fundo a Fundo Estado.,5200000.0
048,201600,09,09  ,10,302,0176,2,047,0000,S,Transf.de Recursos para a Sociedade Sao Camilo - Recursos MAC.,Transferencia de Recursos pa a Sociedade Sao Camilo - recursos MAC.,14179600.0
048,201600,09,09  ,10,302,0176,2,048,0000,S,Mac - Hospitalar - Manutencao da UPA,Mac - Hospitalar - Manutencao da UPA,3000.0
048,201600,09,09  ,10,302,0176,2,049,0000,S,Mac-Ceo-Centro de Espec.Odontologicas,Manutencao do Centro de Especialidades Odontologicas -CEO,250500.0
048,201600,09,09  ,10,303,0181,2,050,0000,S,Manutencao das Atividades de Assistencia Farmaceutica,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,389860.0
048,201600,09,09  ,10,304,0186,2,051,0000,S,Manutencao das Atividades de Vigilancia Sanitaria,MANUTENCAO DOS SERVICOS DE VIGILANCIA SANITARIA A SAUDE PUBLICA,347147.0
048,201600,09,09  ,10,305,0171,2,052,0000,S,Manutencao das Atividades de Vigilancia em Saude/Endemias,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE,1489400.0
048,201600,10,10  ,04,122,0037,2,053,0000,F,Manutencao do Custeio da Secretaria e dos Servicos de Utilidade Publica,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE INFRAESTRUTURA E DOS SERVICOS BASICOS DE UTILIDADE PUBLICA.,3390000.0
048,201600,10,10  ,04,122,0037,2,054,0000,F,Manutencao da Guarda Civil Municipal,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1460000.0
048,201600,10,10  ,15,451,0332,1,008,0000,F,Execucao de Obras e Servicos de   Infra Estrutura c/Revitalizacao Areas Urbanas,"REVITALIZACAO, E EXCUCAO DE OBRAS E SERVICOS DE INFRA-ESTRUTURA URBANA NA SEDE E DISTRITOS",870000.0
048,201600,10,10  ,15,451,0332,1,009,0000,F,Construcao de Pracas nos Bairros Cidade Nova e Cidade 2000,Construcao de Praca no bairro Cidade Nova e Bairro Cidde 2000,940000.0
048,201600,10,10  ,15,451,0332,1,010,0000,F,Pavimentacao Asfaltica em Visas Publicas da Cidade de Crateus.,Pavimentacao asfaltica.,526100.0
048,201600,10,10  ,15,451,0332,1,011,0000,F,Pavimentacao em Pedra em Ruas da Cidade de Crateus.,Pavimentacao em padra.,510000.0
048,201600,10,10  ,15,451,0332,1,012,0000,F,Implantacao de uma Uzina de Asfalto em Crateus.,Implantacao de uma uzina de asfalto,610000.0
048,201600,10,10  ,15,452,0347,1,014,0000,F,Reforma e Ampliacao do Terminal Rodoviario,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,10000.0
048,201600,10,10  ,16,482,0351,1,015,0000,F,Programa Morar Melhor,PROGRAMA MELHORIAS HABITACIONAIS,60000.0
048,201600,10,10  ,17,511,0371,1,016,0000,F,Construcao de Cisternas de Placas para a Populacao de Baixa Renda,ASSEGURAR RECURSOS NECESSARIOS PARA CONSTRUCAO DE CISTENAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA,210000.0
048,201600,10,10  ,17,511,0371,1,017,0000,F,Construcao e Ampliacao de Abastecimento de Agua no do Municipio.,Construicao e ampliacao do sistemas de abastecimento de Agua,691110.0
048,201600,10,10  ,17,512,0340,2,055,0000,F,Coleta e Gerenciamento de Residuos Solid os,Coleta e gerenciamento de residuos solidos,3140000.0
048,201600,10,10  ,17,512,0377,1,018,0000,F,Ampliacao e Ampliacao de Sistema de Esgotamento Sanitario,Obras de esgotamento sanitario,10000.0
048,201600,10,10  ,17,512,0377,1,020,0000,F,Construcao do Aterro Sanitario,CONSTRUCAO DO ATERRO SANITARIO,60000.0
048,201600,10,10  ,17,512,0412,1,022,0000,F,Execucao de Obras e Servicos de Saneamen to Basico em Area Urbana.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,60000.0
048,201600,10,10  ,23,451,0038,1,023,0000,F,Const. de preca de conv. e eventos as margens da av. sgt. Herminio e Portico,Construcao de Praca de convivencia e eventos e construcao do portico da entrada da Cidade.,550000.0
048,201600,10,10  ,25,752,0566,1,024,0000,F,Manutencao e Gestao da Rede de Iluminaca o Publica no Municipio,MANUTENCAO E AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL RURAL E URBANA.,1539000.0
048,201600,10,10  ,26,782,0586,1,013,0000,F,Construcoes de Passagem Molhada Publicas,CONSTRUCAO DE PASSAGEM MOLHADA,310000.0
048,201600,10,10  ,26,782,0586,1,025,0000,F,"Infraestrutura Viaria nos Caminhos e Est radas Vicinais,Inclusive Obras DE Artes",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,478700.0
048,201600,10,10  ,27,813,0616,1,026,0000,F,Implantacao do Centro de Iniciacao ao Esporte,Implantacao e Modernizacao da Infraestrutura para o Esporte Recreativo e de Lazercom a implantacao de Centro de Iniciacao ao esporte,785600.0
048,201600,11,11  ,20,122,0037,2,056,0000,F,Manutencao das Atividades Gerais da Secretaria,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,972000.0
048,201600,11,11  ,20,605,0467,1,028,0000,F,Construcao  Reforma e Ampl.Matadouro Publico Municipal,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,20000.0
048,201600,11,11  ,20,605,0467,1,029,0000,F,Construcao e adaptacao do Centro Apicola Joao Juca Melo,Construcao e Adaptacao do Centro Apicola Joao Juca Melo para uma unidade recebimento e armazenamento de mel padrao.,40000.0
048,201600,11,11  ,20,609,0317,2,113,0000,F,"Fortalecimento da Cadeia Produtiva - Bov inocultura, Suporte Farrageiro",Fortalecimento a cadeia produtiva da bovinocultura,80000.0
048,201600,11,11  ,20,609,0439,2,114,0000,F,Apoio a Feiras e Eventos,Apoio a feiras e eventos rurais,80000.0
048,201600,15,15  ,12,361,0231,1,030,0000,F,Construcao de Sistema de Abastecimento D agua em Unidades Escolares,Sistema de abastecimento d agua,100000.0
048,201600,15,15  ,12,361,0231,1,031,0000,F,Cont. e/ou ampliacao de redes de energia eletrica para atender Unidades Escolares,Sistema de energia eletrica,120000.0
048,201600,15,15  ,12,361,0231,2,057,0000,F,Manutencao das Atividades DoEnsino  Basi co Fundamental - FUNDEB - 40%,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,14084000.0
048,201600,15,15  ,12,361,0231,2,058,0000,F,Manutencao do Ensino Basico Fundamental 60% a cargo do FUNDEB,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,18100000.0
048,201600,15,15  ,12,361,0232,1,032,0000,F,Expansao de Vagas para o Ensino Basico Fundamental a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",120000.0
048,201600,15,15  ,12,365,0271,2,059,0000,F,Manutencao do Ensino Basico Infantil 60% a cargo do FUNDEB.,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,3116000.0
048,201600,15,15  ,12,365,0272,1,033,0000,F,Expansao de Vagas para o Ensino Basico Infantil a Cargo do FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",120000.0
048,201600,15,15  ,12,366,0281,2,060,0000,F,Educacao para Jovens e Adultos 60%  a cargo do FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,600000.0
048,201600,16,16  ,04,122,0037,2,061,0000,F,Custeio Administrativo da Secretaria de Governo,CUSTEIO ADMINISTRATIVO DA SECRETARIA,431000.0
048,201600,16,16  ,04,122,0037,2,098,0000,F,"Manutencao do Programa Gestao Eficiente, Participacao Popular e Controle Social","Assessorar nos ajustes da estrutura organizacional e operacional dos orgaos da Prefeitura e na Legislacao Municipal, com garantia da participacao e controle social visando maior eficiencia e eficacia dos servicos publicos locais, acompanhando sua implemen",15000.0
048,201600,20,20  ,18,122,0037,2,066,0000,F,Manutencao das Atividades de Meio Ambiente,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,879600.0
048,201600,20,20  ,18,122,0401,2,067,0000,F,"Promover Acoes para Proteger o Maio Ambiente, Mantendo Qualidade de Vida",ACOES DE PROTECAO AO MEIO AMBIENTE,335000.0
048,201600,21,21  ,08,243,0131,2,068,0000,S,Protecao Social Basica - Fortalecimeto das Entidades,Fortalecimento das entidades,78000.0
048,201600,21,21  ,08,243,0131,2,069,0000,S,Manut.e Fortalecimento das Atividades do Orcamento Crianca,Manutencao e Fortalecimento do Orcamento Crianca.,42000.0
048,201600,21,21  ,08,243,0131,2,070,0000,S,Protecao Social Especial -Fortalecimento das Entidades,Fortalecimento das Entidades,78000.0
048,201600,22,22  ,08,244,0137,2,071,0000,S,Execucao das Atividades Finalisticas do Fundo Municipal dos Direitos da Mulher,MANUTENCAO DO FUNDO ESPECIAL DOS DIREITOS DA MULHER,71000.0
048,201600,23,23  ,04,122,0037,2,072,0000,F,Execucao das Atividades Finalisticas do Fundo Mul. de Hab. Int. Social - FMHIS,IMPLANTACAO E MANUTENCAO DO CONSELHO MUNICIPAL DA HABITACAO,135000.0
048,201600,23,23  ,08,244,0137,1,039,0000,S,Melhorias das Condicoes de Habitabilidad de Assentamentos Precarios,Execucao de acoes voltadas para as pessoas de baixa renda,160000.0
048,201600,23,23  ,08,244,0137,2,106,0000,S,Reforma e Melhoria de Unidades Habitacio nais Populares,Reforma e Melhoria e Unidade Habitacionais Populares,103000.0
048,201600,23,23  ,08,244,0137,2,107,0000,S,Fortalecimento de Acoes Socioeducativas com Familias Beneficiadas por Prog. Habi,Fortalecimento de Acoes Socioeducativas com Famlias Beneficiadas por programa habitaionais,40000.0
048,201600,23,23  ,08,244,0137,2,108,0000,S,Programa Aluguel Social Temporario (Loc.  de Imovel/is Residencial/is),Programa Aluguel Social Temporario,40000.0
048,201600,23,23  ,16,481,0356,1,040,0000,F,Construcao de unidades Habitacionais Pop ulares na Zona Rural,Casas populares em areas habitadas.,160000.0
048,201600,23,23  ,16,482,0351,1,041,0000,F,Construcao de unidades Habitacionais Pop ularres na Zona Urbana,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,160000.0
048,201600,24,24  ,08,244,0137,2,073,0000,S,Execucao das Atividades Finalisticas do Fundo Mul. de Pol. Pub. S/ Drogas-FMPPSD,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE-GROIGAS,166124.0
048,201600,24,24  ,08,244,0137,2,104,0000,S,Manutencao do Nucleo Intersetorial de Po liticas sobre Drogas,Manutencao do Nucleo Intersetorial de Politicas Publicas sobre Drogas,65000.0
048,201600,24,24  ,08,244,0137,2,105,0000,S,Manutencao do Observatorio de Informacoe s e Politicas sobre Drogas,Manutencao do Observatorio de Informacoes e Politicas sobre Drogas,63000.0
048,201600,26,26  ,23,691,0491,2,074,0000,F,Manutencao das Atividades da Secretaria de Desenv. Economico e Empreendedorismo,Custeio das atividades da secretaria de desenvolvimento economico e empreendedorismo,710000.0
048,201600,26,26  ,23,695,0536,2,085,0000,F,Incentivo ao Turismo Municipal,Incentivo ao Turismo,339000.0
048,201600,27,27  ,18,541,0401,2,075,0000,F,"Protecao,  Conservacao  e Preservacao do meio Ambiente","DESENVOLVER PROGRAMAS DE EDUCACAO AMBIENTAL, RECUPERACAO DO MEIO AMBIENTE DEGRADADO E PRESERVACAO DAS AREAS DE INTERESSE ECOLOGICO COMPREENDENDO A EXECUCAO DE VARIAS ATIVIDADES.",175500.0
048,201600,28,28  ,08,122,0037,2,076,0000,S,Secretaria Munic.de Assistencia Social,MANUTENCAO das Atividades Administrativas da Secretaria Municipal de Assistencia Social,3116400.0
048,201600,28,28  ,08,244,0137,2,077,0000,S,Manutencao dos Conselhos da Assistencia Social inclusive Conselho Tutelar,Manutencao das atividades dos Conselhoa,106000.0
048,201600,29,29  ,04,182,0107,2,079,0000,F,Secretaria Municipal de Protecao e Defesa Civil,Manutencao da Coordenacao Municipal da Defesa Civil,1230000.0
048,201600,29,29  ,17,544,0412,1,027,0000,F,Fortalecimento da Infra-Estrutura Hidricas,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,40000.0
048,201600,30,30  ,04,124,0042,2,080,0000,F,Manutencao das Atividades Gerais da Controladoria do Municipio,Manutencao das Atividades Gerais da Controladoria do Municipio.,286000.0
048,201600,31,31  ,04,122,0037,2,081,0000,F,Custeio das Acoes do Departamento de Gestao Administrativa,Custeio das Acoes do Departamento de Gestao Administrativa.,1582709.0
048,201600,31,31  ,04,122,0037,2,099,0000,F,Custeio das Acoes da Coordenadoria de Te cnologia da Informacao - TI,Custeio das Acoes da Coordenadoria de Tecnologia da Informacao - TI,590000.0
048,201600,32,32  ,13,392,0307,1,034,0000,F,Construcao da Central de Artesanato,CONSTRUCAO DA CENTRAL DE ARTESANATO,50000.0
048,201600,32,32  ,13,392,0307,1,035,0000,F,Construcao da Sede da Academia de Letras de Crateus,ASSEGURAR RECURSOS PARA AQUISICAO DE TERRENO E CONSTRUCAO DO PREDIO SEDE DA ACADEMIA DE LETRAS DO MUNICIPIO DE CRATEUS,50000.0
048,201600,32,32  ,13,392,0307,2,062,0000,F,Realizacao de Eventos/Carnaval/Semana do municipio/Festas Natalinas e Ano Novo,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTIVAL DE QUADRILHAS/FESTAS NATALINAS E ANO NOVO.,350000.0
048,201600,32,32  ,13,392,0307,2,095,0000,F,Criacao e Manutencao do Arquivo Publico,Criacao e manutencao de Arquivo Publico,5000.0
048,201600,32,32  ,13,392,0307,2,096,0000,F,Apoio a Biblioteca Municipal Norberto Fe rreira Filho,Apoiar a biblioteca municipal Norberto Ferreira Filho,3000.0
048,201600,32,32  ,13,392,0307,2,097,0000,F,Apoio ao Teatro Rosa Moraes,Criacao de pauta para o Teatro Rosa Moraes,3000.0
048,201600,32,32  ,27,122,0037,2,064,0000,F,Manutencao das Atividades da Secretaria de Cultura,Manutencao das atividades da Secretaria de Cultura.,538000.0
048,201600,33,33  ,27,122,0037,2,086,0000,F,Manutencao das Atividades do Desporto e Juventude,Manutencao das Atividades,535200.0
048,201600,33,33  ,27,122,0037,2,100,0000,F,Manutencao e Ampliacao do Estadio Juvena l Melo,Manutencao e Ampliacao do Estadio Juvenal Melo,90500.0
048,201600,33,33  ,27,122,0037,2,101,0000,F,Manutencao e Ampliacao do Ginasio Deromi  Melo,Manutencao das Atividades do Desporto,67000.0
048,201600,33,33  ,27,812,0616,1,036,0000,F,Construcao e  Ampliacao  de Quadras Poloesportivas,Construcao e/ou Ampliacao de Quadras Poloesportivas,50000.0
048,201600,33,33  ,27,812,0616,1,037,0000,F,Construcao e Ampliacao de Quadras Esportivas,Construcao e Ampliacao de Quadras Esportivas,50000.0
048,201600,33,33  ,27,812,0616,2,084,0000,F,Incentivo ao Desporto no Ambito do Munic,Incentivo ao Desporto,366500.0
048,201600,33,33  ,27,813,0616,1,038,0000,F,Implant. e Moderniz. de Infraestrutura para o Esporte Recreativo e de Lazer,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,50000.0
048,201600,34,34  ,04,123,0037,2,087,0000,F,Secretaria Municipal de Planejamento e Gestao das Financas,Manutencao das Atividades da Secretaria.,4244472.0
048,201600,34,34  ,28,843,0962,2,088,0000,F,Amortizacao da Divida Interna,Amortizacao da divida,750000.0
048,201600,34,34  ,99,999,0999,9,001,0000,F,Reserva de Contingencia,RESERVA DE CONTINGENCIA,1765000.0
048,201600,35,35  ,13,392,0307,1,047,0000,F,Reformar e Equipar o Teatro Rosa Moraes,Reformar e Equipar o Teatro Municipal,50000.0
048,201600,35,35  ,13,392,0307,2,089,0000,F,I Edital de Incentivo as Artes de Crateus,Edital de Incentivo as Artes de Crateus.,60000.0
048,201600,35,35  ,13,392,0307,2,090,0000,F,Projetos Arte na Praca - Nos Rumos da Cultura,Projetos Arte na Praca - Nos rumos da Cultura.,50000.0
048,201600,35,35  ,13,392,0307,2,091,0000,F,Projeto Feira de Livros,Projeto Feira de Livros,50000.0
